44.55274582,100,,44.55274582,100
44.66017914,0,,44.66017914,0
44.77613831,0,,44.77613831,0
44.90192795,0,,44.90192795,0
45.03806305,0,,45.03806305,0
45.17913055,0,,45.17913055,0
45.31780243,100,,45.31780243,100
45.45414352,100,,45.45414352,100
45.58728409,100,,45.58728409,100
45.70954895,100,,45.70954895,100
45.81711197,100,,45.81711197,100
45.91136932,100,,45.91136932,100
45.99496078,100,,45.99496078,100
46.07080841,100,,46.07080841,100
46.14181137,100,,46.14181137,100
46.2120018,100,,46.2120018,100
46.28480911,0,,46.28480911,0
46.3612175,0,,46.3612175,0
46.44149017,0,,46.44149017,0
46.52591324,0,,46.52591324,0
46.61471939,0,,46.61471939,0
46.7079277,0,,46.7079277,0
46.80477142,0,,46.80477142,0
46.9028244,0,,46.9028244,0
47.00061798,100,,47.00061798,100
47.09799957,100,,47.09799957,100
47.19245148,100,,47.19245148,100
47.28031158,100,,47.28031158,100
47.36050415,100,,47.36050415,100
47.43703461,100,,47.43703461,100
47.51585388,0,,47.51585388,0
47.59979248,0,,47.59979248,0
47.68851471,0,,47.68851471,0
47.78076553,0,,47.78076553,0
47.87388229,0,,47.87388229,0
47.96654129,100,,47.96654129,100
48.0586586,100,,48.0586586,100
48.14807892,100,,48.14807892,100
48.23223114,100,,48.23223114,100
48.31026077,100,,48.31026077,100
48.38341904,100,,48.38341904,100
48.45542145,100,,48.45542145,100
48.53034592,0,,48.53034592,0
48.61000443,0,,48.61000443,0
48.69476318,0,,48.69476318,0
48.78462601,0,,48.78462601,0
48.87896729,0,,48.87896729,0
48.97485352,0,,48.97485352,0
49.07027054,100,,49.07027054,100
49.16508865,100,,49.16508865,100
49.2571907,100,,49.2571907,100
49.34404373,100,,49.34404373,100
49.42453384,100,,49.42453384,100
49.49897003,100,,49.49897003,100
49.56837082,100,,49.56837082,100
49.63383484,100,,49.63383484,100
49.69811249,100,,49.69811249,100
49.76390457,0,,49.76390457,0
49.83152008,0,,49.83152008,0
49.90047455,0,,49.90047455,0
49.96998978,0,,49.96998978,0
50.03937912,100,,50.03937912,100
50.10864258,100,,50.10864258,100
50.17778015,100,,50.17778015,100
50.24641418,100,,50.24641418,100
50.31406784,100,,50.31406784,100
50.3802681,100,,50.3802681,100
50.4444809,100,,50.4444809,100
